item,itemLabel,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q2616239,Randy Horton,Q327591,independent politician,,,2012-12-17,2017-07-17,male,Q2616239-4EA153D9-1E36-494E-A9BA-8C0E40C944C0
Q110993798,Rolfe Commissiong,Q1565799,Progressive Labour Party,,,2012-12-17,2017-07-17,male,Q110993798-0AFEE0E6-6060-47E8-B32E-6620E1530AE6
Q110994011,Shawn Crockwell,Q327591,independent politician,,,2012-12-17,2017-07-17,male,Q110994011-B5C4C4C3-6920-402D-96B2-16B90D9C6C98
Q110993790,Susan Jackson,Q7092478,One Bermuda Alliance,,,2012-12-17,2017-07-17,female,Q110993790-8F94CB20-64F8-44DB-99DF-A91DBF4ECFE9
Q110994040,Suzann Roberts-Holshouser,Q7092478,One Bermuda Alliance,,,2012-12-17,2017-07-17,female,Q110994040-CFC4AFC6-3A44-459B-9FEC-39082695403A
Q110993792,Sylvan Richards Jr.,Q7092478,One Bermuda Alliance,,,2012-12-17,2017-07-17,male,Q110993792-E92E340E-859B-4ABF-A3CC-8D310C88E0C2
Q16732783,Trevor Moniz,Q7092478,One Bermuda Alliance,,,2012-12-17,2017-07-17,male,Q16732783-C2FB2365-C368-4F1C-8851-D4D5EF71ECD7
Q107980143,Walter Roban,Q1565799,Progressive Labour Party,,,2012-12-17,2017-07-17,male,Q107980143-A1D6D8F4-0727-427F-8004-4219CEF2874F
Q110993801,Walton Brown,Q1565799,Progressive Labour Party,,,2012-12-17,2017-07-17,male,Q110993801-85BE9D50-E69E-48D1-869E-766B34E89DFC
Q110993802,Wayne Furbert,Q1565799,Progressive Labour Party,,,2012-12-17,2017-07-17,male,Q110993802-CD19B695-696D-4301-80DE-148C45917590
Q110994041,Wayne Scott,Q7092478,One Bermuda Alliance,,,2012-12-17,2017-07-17,male,Q110994041-D5085B4B-A262-4E4E-845F-5CC166DA46FE
Q107980320,Zane DeSilva,Q1565799,Progressive Labour Party,,,2012-12-17,2017-07-17,male,Q107980320-A471E7B2-827C-4A38-8F95-6F76F3E6BD13
